Entity,Code,Date,Cumulative tests,Cumulative tests per million,Total confirmed cases (cases),Confirmed cases per million (cases per million),Total confirmed deaths (deaths),Confirmed deaths per million (deaths per million)
Argentina,ARG,24-Mar-20,,,301,6.659914266,4,0.088503844
Argentina,ARG,25-Mar-20,,,387,8.562746913,6,0.132755766
Argentina,ARG,26-Mar-20,,,502,11.10723243,8,0.177007688
Argentina,ARG,27-Mar-20,,,589,13.03219104,12,0.265511532
Argentina,ARG,28-Mar-20,,,690,15.2669131,17,0.376141337
Argentina,ARG,29-Mar-20,,,745,16.48384096,19,0.420393259
Argentina,ARG,30-Mar-20,,,820,18.14328803,20,0.44251922
Argentina,ARG,31-Mar-20,,,966,21.37367834,24,0.531023064
Argentina,ARG,1-Apr-20,,,966,21.37367834,24,0.531023064
Argentina,ARG,2-Apr-20,,,1133,25.06871383,31,0.685904792
Argentina,ARG,3-Apr-20,,,1133,25.06871383,34,0.752282675
Argentina,ARG,4-Apr-20,,,1265,27.98934069,37,0.818660558
Argentina,ARG,5-Apr-20,,,1451,32.10476943,43,0.951416324
Argentina,ARG,6-Apr-20,,,1554,34.38374342,46,1.017794207
Argentina,ARG,7-Apr-20,,,1628,36.02106453,53,1.172675934
Argentina,ARG,8-Apr-20,13330,292.9000908,1715,37.94602314,60,1.327557661
Argentina,ARG,9-Apr-20,14850,326.2990509,1795,39.71610002,65,1.438187466
Argentina,ARG,10-Apr-20,16379,359.895768,1894,41.90657016,79,1.74795092
Argentina,ARG,11-Apr-20,18027,396.1072721,1975,43.69877301,82,1.814328803
Argentina,ARG,12-Apr-20,,,2137,47.28317869,89,1.96921053
Argentina,ARG,13-Apr-20,,,2208,48.85412192,95,2.101966297
Armenia,ARM,31-Dec-19,,,0,0,0,0
Armenia,ARM,1-Jan-20,,,0,0,0,0
Armenia,ARM,2-Jan-20,,,0,0,0,0
Armenia,ARM,3-Jan-20,,,0,0,0,0
Armenia,ARM,4-Jan-20,,,0,0,0,0
Armenia,ARM,5-Jan-20,,,0,0,0,0
Armenia,ARM,6-Jan-20,,,0,0,0,0
Armenia,ARM,7-Jan-20,,,0,0,0,0
Armenia,ARM,8-Jan-20,,,0,0,0,0
Armenia,ARM,9-Jan-20,,,0,0,0,0
Armenia,ARM,10-Jan-20,,,0,0,0,0
Armenia,ARM,11-Jan-20,,,0,0,0,0
Armenia,ARM,12-Jan-20,,,0,0,0,0
Armenia,ARM,13-Jan-20,,,0,0,0,0
Armenia,ARM,14-Jan-20,,,0,0,0,0
Armenia,ARM,15-Jan-20,,,0,0,0,0
Armenia,ARM,16-Jan-20,,,0,0,0,0
Armenia,ARM,17-Jan-20,,,0,0,0,0
Armenia,ARM,18-Jan-20,,,0,0,0,0
Armenia,ARM,19-Jan-20,,,0,0,0,0
Armenia,ARM,20-Jan-20,,,0,0,0,0
Armenia,ARM,21-Jan-20,,,0,0,0,0
Armenia,ARM,22-Jan-20,,,0,0,0,0
Armenia,ARM,23-Jan-20,,,0,0,0,0
Armenia,ARM,24-Jan-20,,,0,0,0,0
Armenia,ARM,25-Jan-20,,,0,0,0,0
Armenia,ARM,26-Jan-20,,,0,0,0,0
Armenia,ARM,27-Jan-20,,,0,0,0,0
Armenia,ARM,28-Jan-20,,,0,0,0,0
Armenia,ARM,29-Jan-20,,,0,0,0,0
Armenia,ARM,30-Jan-20,,,0,0,0,0
Armenia,ARM,31-Jan-20,,,0,0,0,0
Armenia,ARM,1-Feb-20,,,0,0,0,0
Armenia,ARM,2-Feb-20,,,0,0,0,0
Armenia,ARM,3-Feb-20,,,0,0,0,0
Armenia,ARM,4-Feb-20,,,0,0,0,0
Armenia,ARM,5-Feb-20,,,0,0,0,0
Armenia,ARM,6-Feb-20,,,0,0,0,0
Armenia,ARM,7-Feb-20,,,0,0,0,0
Armenia,ARM,8-Feb-20,,,0,0,0,0
Armenia,ARM,9-Feb-20,,,0,0,0,0
Armenia,ARM,10-Feb-20,,,0,0,0,0
Armenia,ARM,11-Feb-20,,,0,0,0,0
Armenia,ARM,12-Feb-20,,,0,0,0,0
Armenia,ARM,13-Feb-20,,,0,0,0,0
Armenia,ARM,14-Feb-20,,,0,0,0,0
Armenia,ARM,15-Feb-20,,,0,0,0,0
Armenia,ARM,16-Feb-20,,,0,0,0,0
Armenia,ARM,17-Feb-20,,,0,0,0,0
Armenia,ARM,18-Feb-20,,,0,0,0,0
Armenia,ARM,19-Feb-20,,,0,0,0,0
Armenia,ARM,20-Feb-20,,,0,0,0,0
Armenia,ARM,21-Feb-20,,,0,0,0,0
Armenia,ARM,22-Feb-20,,,0,0,0,0
Armenia,ARM,23-Feb-20,,,0,0,0,0
Armenia,ARM,24-Feb-20,,,0,0,0,0
Armenia,ARM,25-Feb-20,,,0,0,0,0
Armenia,ARM,26-Feb-20,,,0,0,0,0
Armenia,ARM,27-Feb-20,,,0,0,0,0
Armenia,ARM,28-Feb-20,,,0,0,0,0
Armenia,ARM,29-Feb-20,,,0,0,0,0
Armenia,ARM,1-Mar-20,,,1,0.33746913,0,0
Armenia,ARM,2-Mar-20,,,1,0.33746913,0,0
Armenia,ARM,12-Mar-20,,,4,1.34987652,0,0
Armenia,ARM,13-Mar-20,,,6,2.02481478,0,0
Armenia,ARM,14-Mar-20,,,13,4.38709869,0,0
Armenia,ARM,15-Mar-20,,,20,6.7493826,0,0
Armenia,ARM,16-Mar-20,,,30,10.1240739,0,0
Armenia,ARM,17-Mar-20,,,52,17.54839476,0,0
Armenia,ARM,18-Mar-20,,,78,26.32259214,0,0
Armenia,ARM,19-Mar-20,,,115,38.80894995,0,0
Armenia,ARM,20-Mar-20,,,122,41.17123386,0,0
Armenia,ARM,21-Mar-20,,,136,45.89580168,0,0
Armenia,ARM,22-Mar-20,,,160,53.9950608,0,0
Armenia,ARM,23-Mar-20,,,190,64.1191347,0,0
Armenia,ARM,24-Mar-20,,,194,65.46901122,0,0
Armenia,ARM,25-Mar-20,,,265,89.42931945,0,0
Armenia,ARM,26-Mar-20,,,290,97.8660477,0,0
Armenia,ARM,27-Mar-20,,,329,111.0273438,1,0.33746913
Armenia,ARM,28-Mar-20,,,372,125.5385164,1,0.33746913
Armenia,ARM,29-Mar-20,,,424,143.0869111,3,1.01240739
Armenia,ARM,30-Mar-20,,,424,143.0869111,3,1.01240739
Armenia,ARM,31-Mar-20,,,482,162.6601207,3,1.01240739
Armenia,ARM,1-Apr-20,,,532,179.5335772,3,1.01240739
Armenia,ARM,2-Apr-20,,,571,192.6948732,3,1.01240739
Armenia,ARM,3-Apr-20,,,663,223.7420332,4,1.34987652
Armenia,ARM,4-Apr-20,,,736,248.3772797,7,2.36228391
Armenia,ARM,5-Apr-20,,,770,259.8512301,7,2.36228391
Armenia,ARM,6-Apr-20,,,822,277.3996249,7,2.36228391
Armenia,ARM,7-Apr-20,,,833,281.1117853,8,2.69975304
Armenia,ARM,8-Apr-20,,,853,287.8611679,8,2.69975304
Armenia,ARM,9-Apr-20,,,881,297.3103035,9,3.03722217
Armenia,ARM,10-Apr-20,,,921,310.8090687,10,3.3746913
Armenia,ARM,11-Apr-20,,,937,316.2085748,11,3.71216043
Armenia,ARM,12-Apr-20,,,967,326.3326487,13,4.38709869
Armenia,ARM,13-Apr-20,,,1013,341.8562287,13,4.38709869
Aruba,ABW,13-Mar-20,,,2,18.73255531,0,0
Aruba,ABW,20-Mar-20,,,4,37.46511062,0,0
Aruba,ABW,24-Mar-20,,,12,112.3953318,0,0
Aruba,ABW,25-Mar-20,,,17,159.2267201,0,0
Aruba,ABW,26-Mar-20,,,19,177.9592754,0,0
Aruba,ABW,27-Mar-20,,,28,262.2557743,0,0
Aruba,ABW,28-Mar-20,,,28,262.2557743,0,0
Aruba,ABW,29-Mar-20,,,28,262.2557743,0,0
Aruba,ABW,30-Mar-20,,,50,468.3138827,0,0
Aruba,ABW,1-Apr-20,,,55,515.145271,0,0
Aruba,ABW,2-Apr-20,,,55,515.145271,0,0
Aruba,ABW,3-Apr-20,,,60,561.9766592,0,0
Aruba,ABW,4-Apr-20,,,62,580.7092145,0,0
Aruba,ABW,5-Apr-20,,,64,599.4417699,0,0
Aruba,ABW,6-Apr-20,,,64,599.4417699,0,0
Aruba,ABW,7-Apr-20,,,71,665.0057134,0,0
Aruba,ABW,8-Apr-20,,,74,693.1045464,0,0
Aruba,ABW,9-Apr-20,,,77,721.2033794,0,0
Aruba,ABW,10-Apr-20,,,82,768.0347676,0,0
Aruba,ABW,11-Apr-20,,,86,805.4998782,0,0
Aruba,ABW,12-Apr-20,,,92,861.6975442,0,0
Aruba,ABW,13-Apr-20,,,92,861.6975442,0,0
Asia,,31-Dec-19,,,27,0.005817643,0,0
Asia,,1-Jan-20,,,27,0.005817643,0,0
Asia,,2-Jan-20,,,27,0.005817643,0,0
Asia,,3-Jan-20,,,44,0.009480603,0,0
Asia,,4-Jan-20,,,44,0.009480603,0,0
Asia,,5-Jan-20,,,59,0.012712627,0,0
Asia,,6-Jan-20,,,59,0.012712627,0,0
Asia,,7-Jan-20,,,59,0.012712627,0,0
Asia,,8-Jan-20,,,59,0.012712627,0,0
Asia,,9-Jan-20,,,59,0.012712627,0,0
Asia,,10-Jan-20,,,59,0.012712627,0,0
Asia,,11-Jan-20,,,59,0.012712627,1,0.000215468
Asia,,12-Jan-20,,,59,0.012712627,1,0.000215468
Asia,,13-Jan-20,,,60,0.012928096,1,0.000215468
Asia,,14-Jan-20,,,60,0.012928096,1,0.000215468
Asia,,15-Jan-20,,,61,0.013143564,2,0.000430937
Asia,,16-Jan-20,,,61,0.013143564,2,0.000430937
Asia,,17-Jan-20,,,66,0.014220905,2,0.000430937
Asia,,18-Jan-20,,,83,0.017883866,2,0.000430937
Asia,,19-Jan-20,,,219,0.047187549,3,0.000646405
Asia,,20-Jan-20,,,239,0.051496914,3,0.000646405
Asia,,21-Jan-20,,,391,0.08424809,6,0.00129281
Asia,,22-Jan-20,,,533,0.114844583,17,0.00366296
Asia,,23-Jan-20,,,630,0.135745004,17,0.00366296
Asia,,24-Jan-20,,,896,0.193059561,26,0.005602175
Asia,,25-Jan-20,,,1344,0.289589342,41,0.008834199
Asia,,26-Jan-20,,,2013,0.433737608,56,0.012066223
Asia,,27-Jan-20,,,2807,0.604819406,81,0.017452929
Asia,,28-Jan-20,,,4572,0.985120885,106,0.022839636
Asia,,29-Jan-20,,,6047,1.302936569,132,0.02844181
Asia,,30-Jan-20,,,7799,1.680436961,170,0.036629604
Asia,,31-Jan-20,,,9793,2.110080672,213,0.045894739
Asia,,1-Feb-20,,,11903,2.564718701,259,0.055806279
Asia,,2-Feb-20,,,14507,3.12579805,305,0.065717819
Asia,,3-Feb-20,,,17321,3.732125734,362,0.07799951
Asia,,4-Feb-20,,,20561,4.430242897,427,0.092004947
Asia,,5-Feb-20,,,24456,5.26949177,493,0.106225852
Asia,,6-Feb-20,,,28195,6.075127595,565,0.121739567
Asia,,7-Feb-20,,,31367,6.758592916,638,0.13746875
Asia,,8-Feb-20,,,34800,7.498295453,724,0.15599902
Asia,,9-Feb-20,,,37418,8.062391358,813,0.175175696
Asia,,10-Feb-20,,,40399,8.704702242,910,0.196076117
Asia,,11-Feb-20,,,42894,9.242295551,1018,0.219346689
Asia,,12-Feb-20,,,44925,9.679911587,1115,0.24024711
Asia,,13-Feb-20,,,60074,12.94404026,1370,0.295191516
Asia,,14-Feb-20,,,64240,13.84168103,1383,0.297992604
Asia,,15-Feb-20,,,66798,14.39284884,1526,0.328804565
Asia,,16-Feb-20,,,68826,14.82981847,1668,0.359401058
Asia,,17-Feb-20,,,70892,15.2749759,1774,0.382240694
Asia,,18-Feb-20,,,72788,15.68350372,1872,0.403356583
Asia,,19-Feb-20,,,74564,16.06617535,2011,0.433306671
Asia,,20-Feb-20,,,75017,16.16378247,2125,0.457870053
Asia,,21-Feb-20,,,75996,16.3747259,2244,0.483510776
Asia,,22-Feb-20,,,77044,16.60053663,2356,0.507643221
Asia,,23-Feb-20,,,77989,16.80415414,2458,0.529620983
Asia,,24-Feb-20,,,78402,16.89314253,2613,0.563018564
Asia,,25-Feb-20,,,79077,17.03858361,2688,0.579178683
Asia,,26-Feb-20,,,79833,17.20147761,2746,0.591675842
Asia,,27-Feb-20,,,80819,17.41392932,2782,0.5994327
Asia,,28-Feb-20,,,81739,17.61216012,2834,0.610637049
Asia,,29-Feb-20,,,83264,17.94074921,2892,0.623134208
Asia,,1-Mar-20,,,84669,18.24348212,2940,0.633476685
Asia,,2-Mar-20,,,85997,18.52962397,2999,0.646189312
Asia,,3-Mar-20,,,87270,18.80391506,3049,0.656962725
Asia,,4-Mar-20,,,88784,19.13013401,3101,0.668167075
Asia,,5-Mar-20,,,90037,19.40011574,3150,0.678725019
Asia,,6-Mar-20,,,91394,19.69250617,3204,0.690360306
Asia,,7-Mar-20,,,93356,20.11525489,3251,0.700487314
Asia,,8-Mar-20,,,94981,20.46539082,3305,0.7121226
Asia,,9-Mar-20,,,96146,20.71641134,3383,0.728929124
Asia,,10-Mar-20,,,97058,20.91291839,3448,0.742934561
Asia,,11-Mar-20,,,98403,21.2027232,3534,0.761464831
Asia,,12-Mar-20,,,100036,21.55458287,3622,0.780426038
Asia,,13-Mar-20,,,101409,21.85042079,3710,0.799387245
Asia,,14-Mar-20,,,103230,22.2427885,3826,0.824381563
Asia,,15-Mar-20,,,105037,22.63213964,3937,0.84829854
Asia,,16-Mar-20,,,106980,23.05079447,4072,0.877386755
Asia,,17-Mar-20,,,108803,23.44359311,4222,0.909706994
Asia,,18-Mar-20,,,110748,23.86267888,4384,0.944612852
Asia,,19-Mar-20,,,112856,24.31688597,4551,0.980596052
Asia,,20-Mar-20,,,115259,24.8346562,4738,1.020888617
Asia,,21-Mar-20,,,117799,25.38194558,4915,1.059026499
Asia,,22-Mar-20,,,120778,26.02382552,5089,1.096517976
Asia,,23-Mar-20,,,123514,26.61334668,5276,1.136810541
Asia,,24-Mar-20,,,126722,27.30456886,5448,1.173871081
Asia,,25-Mar-20,,,130855,28.19509918,5607,1.208130535
Asia,,26-Mar-20,,,135470,29.1894852,5800,1.249715909
Asia,,27-Mar-20,,,140851,30.34891991,6041,1.30164376
Asia,,28-Mar-20,,,147900,31.86775568,6244,1.345383816
Asia,,29-Mar-20,,,155312,33.46480642,6470,1.394079643
Asia,,30-Mar-20,,,162410,34.99420013,6670,1.437173295
Asia,,31-Mar-20,,,170010,36.63175891,6889,1.484360844
Asia,,1-Apr-20,,,177657,38.27944469,7118,1.533703076
Asia,,2-Apr-20,,,186211,40.12256019,7402,1.594896062
Asia,,3-Apr-20,,,195087,42.03505647,7697,1.658459198
Asia,,4-Apr-20,,,201388,43.39272198,7847,1.690779437
Asia,,5-Apr-20,,,213719,46.04966109,8291,1.786447345
Asia,,6-Apr-20,,,223925,48.24873015,8619,1.857120934
Asia,,7-Apr-20,,,233291,50.26680588,8898,1.917236579
Asia,,8-Apr-20,,,242914,52.34025695,9214,1.985324549
Asia,,9-Apr-20,,,252436,54.39194572,9502,2.047379408
Asia,,10-Apr-20,,,262614,56.58498167,9853,2.123008767
Asia,,11-Apr-20,,,273665,58.96612141,10182,2.193897825
Asia,,12-Apr-20,,,286746,61.78466172,10568,2.277068573
Asia,,13-Apr-20,,,298269,64.26750249,10956,2.360670258
Asia excl. China,,31-Dec-19,,,0,,0,
Asia excl. China,,1-Jan-20,,,0,,0,
Asia excl. China,,2-Jan-20,,,0,,0,
Asia excl. China,,3-Jan-20,,,0,,0,
Asia excl. China,,4-Jan-20,,,0,,0,
Asia excl. China,,5-Jan-20,,,0,,0,
Asia excl. China,,6-Jan-20,,,0,,0,
Asia excl. China,,7-Jan-20,,,0,,0,
Asia excl. China,,8-Jan-20,,,0,,0,
Asia excl. China,,9-Jan-20,,,0,,0,
Asia excl. China,,10-Jan-20,,,0,,0,
Asia excl. China,,11-Jan-20,,,0,,0,
Asia excl. China,,12-Jan-20,,,0,,0,
Asia excl. China,,13-Jan-20,,,1,,0,
Asia excl. China,,14-Jan-20,,,1,,0,
Asia excl. China,,15-Jan-20,,,2,,0,
Asia excl. China,,16-Jan-20,,,2,,0,
Asia excl. China,,17-Jan-20,,,3,,0,
Asia excl. China,,18-Jan-20,,,3,,0,
Asia excl. China,,19-Jan-20,,,3,,0,
Asia excl. China,,20-Jan-20,,,4,,0,
Asia excl. China,,21-Jan-20,,,5,,0,
Asia excl. China,,22-Jan-20,,,7,,0,
Asia excl. China,,23-Jan-20,,,7,,0,
Asia excl. China,,24-Jan-20,,,14,,0,
Asia excl. China,,25-Jan-20,,,21,,0,
Asia excl. China,,26-Jan-20,,,25,,0,
Asia excl. China,,27-Jan-20,,,32,,0,
Asia excl. China,,28-Jan-20,,,44,,0,
Asia excl. China,,29-Jan-20,,,53,,0,
Asia excl. China,,30-Jan-20,,,65,,0,
Asia excl. China,,31-Jan-20,,,79,,0,
Asia excl. China,,1-Feb-20,,,94,,0,
Asia excl. China,,2-Feb-20,,,108,,1,
Asia excl. China,,3-Feb-20,,,110,,1,
Asia excl. China,,4-Feb-20,,,113,,1,
Asia excl. China,,5-Feb-20,,,136,,1,
Asia excl. China,,6-Feb-20,,,148,,1,
Asia excl. China,,7-Feb-20,,,160,,1,
Asia excl. China,,8-Feb-20,,,175,,1,
Asia excl. China,,9-Feb-20,,,186,,1,
Asia excl. China,,10-Feb-20,,,193,,1,
Asia excl. China,,11-Feb-20,,,198,,1,
Asia excl. China,,12-Feb-20,,,201,,1,
Asia excl. China,,13-Feb-20,,,209,,2,
Asia excl. China,,14-Feb-20,,,219,,2,
Asia excl. China,,15-Feb-20,,,239,,2,
Asia excl. China,,16-Feb-20,,,260,,2,
Asia excl. China,,17-Feb-20,,,274,,3,
Asia excl. China,,18-Feb-20,,,280,,3,
Asia excl. China,,19-Feb-20,,,306,,3,
Asia excl. China,,20-Feb-20,,,365,,5,
Asia excl. China,,21-Feb-20,,,453,,6,
Asia excl. China,,22-Feb-20,,,675,,9,
Asia excl. China,,23-Feb-20,,,973,,13,
Asia excl. China,,24-Feb-20,,,1168,,18,
Asia excl. China,,25-Feb-20,,,1328,,23,
Asia excl. China,,26-Feb-20,,,1674,,29,
Asia excl. China,,27-Feb-20,,,2221,,36,
Asia excl. China,,28-Feb-20,,,2812,,44,
Asia excl. China,,29-Feb-20,,,3909,,55,
Asia excl. China,,1-Mar-20,,,4740,,68,
Asia excl. China,,2-Mar-20,,,5863,,85,
Asia excl. China,,3-Mar-20,,,7009,,103,
Asia excl. China,,4-Mar-20,,,8404,,118,
Asia excl. China,,5-Mar-20,,,9540,,136,
Asia excl. China,,6-Mar-20,,,10727,,160,
Asia excl. China,,7-Mar-20,,,12588,,179,
Asia excl. China,,8-Mar-20,,,14167,,206,
Asia excl. China,,9-Mar-20,,,15287,,261,
Asia excl. China,,10-Mar-20,,,16179,,309,
Asia excl. China,,11-Mar-20,,,17495,,373,
Asia excl. China,,12-Mar-20,,,19104,,450,
Asia excl. China,,13-Mar-20,,,20455,,531,
Asia excl. China,,14-Mar-20,,,22257,,632,
Asia excl. China,,15-Mar-20,,,24042,,734,
Asia excl. China,,16-Mar-20,,,25960,,856,
Asia excl. China,,17-Mar-20,,,27740,,997,
Asia excl. China,,18-Mar-20,,,29662,,1143,
Asia excl. China,,19-Mar-20,,,31726,,1302,
Asia excl. China,,20-Mar-20,,,34030,,1485,
Asia excl. China,,21-Mar-20,,,36518,,1656,
Asia excl. China,,22-Mar-20,,,39432,,1824,
Asia excl. China,,23-Mar-20,,,42030,,2002,
Asia excl. China,,24-Mar-20,,,45169,,2167,
Asia excl. China,,25-Mar-20,,,49224,,2322,
Asia excl. China,,26-Mar-20,,,53737,,2509,
Asia excl. China,,27-Mar-20,,,59024,,2745,
Asia excl. China,,28-Mar-20,,,65954,,2945,
Asia excl. China,,29-Mar-20,,,73253,,3166,
Asia excl. China,,30-Mar-20,,,80253,,3364,
Asia excl. China,,31-Mar-20,,,87769,,3580,
Asia excl. China,,1-Apr-20,,,95362,,3808,
Asia excl. China,,2-Apr-20,,,103816,,4086,
Asia excl. China,,3-Apr-20,,,112622,,4371,
Asia excl. China,,4-Apr-20,,,118861,,4517,
Asia excl. China,,5-Apr-20,,,131144,,4958,
Asia excl. China,,6-Apr-20,,,141283,,5284,
Asia excl. China,,7-Apr-20,,,150593,,5563,
Asia excl. China,,8-Apr-20,,,160130,,5877,
Asia excl. China,,9-Apr-20,,,169566,,6163,
Asia excl. China,,10-Apr-20,,,179689,,6513,
Asia excl. China,,11-Apr-20,,,190661,,6839,
Asia excl. China,,12-Apr-20,,,203649,,7225,
Asia excl. China,,13-Apr-20,,,215060,,7611,
Australia,AUS,31-Dec-19,,,0,0,0,0
Australia,AUS,1-Jan-20,,,0,0,0,0
Australia,AUS,2-Jan-20,,,0,0,0,0
Australia,AUS,3-Jan-20,,,0,0,0,0
Australia,AUS,4-Jan-20,,,0,0,0,0
Australia,AUS,5-Jan-20,,,0,0,0,0
Australia,AUS,6-Jan-20,,,0,0,0,0
Australia,AUS,7-Jan-20,,,0,0,0,0
Australia,AUS,8-Jan-20,,,0,0,0,0
Australia,AUS,9-Jan-20,,,0,0,0,0
Australia,AUS,10-Jan-20,,,0,0,0,0
Australia,AUS,11-Jan-20,,,0,0,0,0
Australia,AUS,12-Jan-20,,,0,0,0,0
Australia,AUS,13-Jan-20,,,0,0,0,0
Australia,AUS,14-Jan-20,,,0,0,0,0
Australia,AUS,15-Jan-20,,,0,0,0,0
Australia,AUS,16-Jan-20,,,0,0,0,0
Australia,AUS,17-Jan-20,,,0,0,0,0
Australia,AUS,18-Jan-20,,,0,0,0,0
Australia,AUS,19-Jan-20,,,0,0,0,0
Australia,AUS,20-Jan-20,,,0,0,0,0
Australia,AUS,21-Jan-20,,,0,0,0,0
Australia,AUS,22-Jan-20,,,0,0,0,0
Australia,AUS,23-Jan-20,,,0,0,0,0
Australia,AUS,24-Jan-20,,,0,0,0,0
Australia,AUS,25-Jan-20,,,1,0.039215869,0,0
Australia,AUS,26-Jan-20,,,4,0.156863477,0,0
Australia,AUS,27-Jan-20,,,4,0.156863477,0,0
Australia,AUS,28-Jan-20,,,4,0.156863477,0,0
Australia,AUS,29-Jan-20,,,4,0.156863477,0,0
Australia,AUS,30-Jan-20,,,6,0.235295216,0,0
Australia,AUS,31-Jan-20,,,7,0.274511085,0,0
Australia,AUS,1-Feb-20,,,9,0.352942824,0,0
Australia,AUS,2-Feb-20,,,11,0.431374562,0,0
Australia,AUS,3-Feb-20,,,11,0.431374562,0,0
Australia,AUS,4-Feb-20,,,11,0.431374562,0,0
Australia,AUS,5-Feb-20,,,12,0.470590431,0,0
Australia,AUS,6-Feb-20,,,13,0.509806301,0,0
Australia,AUS,7-Feb-20,,,14,0.54902217,0,0
Australia,AUS,8-Feb-20,,,14,0.54902217,0,0
Australia,AUS,9-Feb-20,,,14,0.54902217,0,0
Australia,AUS,10-Feb-20,,,14,0.54902217,0,0
Australia,AUS,11-Feb-20,,,14,0.54902217,0,0
Australia,AUS,12-Feb-20,,,14,0.54902217,0,0
Australia,AUS,13-Feb-20,,,14,0.54902217,0,0
Australia,AUS,14-Feb-20,,,15,0.588238039,0,0
Australia,AUS,15-Feb-20,,,15,0.588238039,0,0
Australia,AUS,16-Feb-20,,,15,0.588238039,0,0
Australia,AUS,17-Feb-20,,,15,0.588238039,0,0
Australia,AUS,18-Feb-20,,,15,0.588238039,0,0
Australia,AUS,19-Feb-20,,,15,0.588238039,0,0
Australia,AUS,20-Feb-20,,,15,0.588238039,0,0
Australia,AUS,21-Feb-20,,,17,0.666669778,0,0
Australia,AUS,22-Feb-20,,,21,0.823533255,0,0
Australia,AUS,23-Feb-20,,,22,0.862749124,0,0
Australia,AUS,24-Feb-20,,,22,0.862749124,0,0
Australia,AUS,25-Feb-20,,,22,0.862749124,0,0
Australia,AUS,26-Feb-20,,,22,0.862749124,0,0
Australia,AUS,27-Feb-20,,,23,0.901964993,0,0
Australia,AUS,28-Feb-20,,,23,0.901964993,0,0
Australia,AUS,29-Feb-20,,,25,0.980396732,0,0
Australia,AUS,1-Mar-20,,,26,1.019612601,1,0.039215869
Australia,AUS,2-Mar-20,,,29,1.137260209,1,0.039215869
Australia,AUS,3-Mar-20,,,33,1.294123686,1,0.039215869
Australia,AUS,4-Mar-20,,,41,1.607850641,1,0.039215869
Australia,AUS,5-Mar-20,,,52,2.039225203,2,0.078431739
Australia,AUS,6-Mar-20,,,59,2.313736288,2,0.078431739
Australia,AUS,7-Mar-20,,,63,2.470599765,2,0.078431739
Australia,AUS,8-Mar-20,,,74,2.901974327,3,0.117647608
Australia,AUS,9-Mar-20,,,80,3.137269543,3,0.117647608
Australia,AUS,10-Mar-20,,,100,3.921586928,3,0.117647608
Australia,AUS,11-Mar-20,,,112,4.39217736,3,0.117647608
Australia,AUS,12-Mar-20,,,126,4.94119953,3,0.117647608
Australia,AUS,13-Mar-20,,,156,6.117675608,3,0.117647608
Australia,AUS,14-Mar-20,,,197,7.725526249,3,0.117647608
Australia,AUS,15-Mar-20,,,249,9.764751451,3,0.117647608
Australia,AUS,16-Mar-20,,,298,11.68632905,5,0.196079346
Australia,AUS,17-Mar-20,,,375,14.70595098,5,0.196079346
Australia,AUS,18-Mar-20,,,454,17.80400465,5,0.196079346
Australia,AUS,19-Mar-20,,,565,22.15696614,6,0.235295216
Australia,AUS,20-Mar-20,,,709,27.80405132,6,0.235295216
Australia,AUS,21-Mar-20,,,874,34.27466975,7,0.274511085
Australia,AUS,22-Mar-20,143056,5632.53024,1098,43.05902447,7,0.274511085
Australia,AUS,23-Mar-20,,,1709,67.0199206,7,0.274511085
Australia,AUS,24-Mar-20,,,1823,71.4905297,7,0.274511085
Australia,AUS,25-Mar-20,,,2423,95.02005127,8,0.313726954
Australia,AUS,26-Mar-20,,,2799,109.7652181,11,0.431374562
Australia,AUS,27-Mar-20,,,3166,124.1574421,13,0.509806301
Australia,AUS,28-Mar-20,,,3378,132.4712064,13,0.509806301
Australia,AUS,29-Mar-20,211261,8317.959198,3809,149.3732461,14,0.54902217
Australia,AUS,30-Mar-20,,,4093,160.510553,16,0.627453909
Australia,AUS,31-Mar-20,,,4557,178.7067163,19,0.745101516
Australia,AUS,1-Apr-20,,,4707,184.5890967,20,0.784317386
Australia,AUS,2-Apr-20,261000,10276.3281,4976,195.1381655,21,0.823533255
Australia,AUS,3-Apr-20,277278,10917.24024,5224,204.8637011,23,0.901964993
Australia,AUS,4-Apr-20,,,5548,217.5696428,30,1.176476078
Australia,AUS,5-Apr-20,,,5687,223.0206486,34,1.333339556
Australia,AUS,6-Apr-20,302759,11920.50122,5744,225.2559532,36,1.411771294
Australia,AUS,7-Apr-20,310797,12236.98063,5844,229.1775401,42,1.64706651
Australia,AUS,8-Apr-20,319368,12574.4458,5956,233.5697174,45,1.764714118
Australia,AUS,9-Apr-20,330134,12998.33449,6052,237.3344409,50,1.960793464
Australia,AUS,10-Apr-20,338346,13321.66478,6152,241.2560278,52,2.039225203
Australia,AUS,11-Apr-20,347847,13695.74675,6238,244.6285926,54,2.117656941
Australia,AUS,12-Apr-20,353941,13935.68523,6289,246.6286019,57,2.235304549
Australia,AUS,13-Apr-20,,,6322,247.9227256,61,2.392168026
Austria,AUT,31-Dec-19,,,0,0,0,0
Austria,AUT,1-Jan-20,,,0,0,0,0
Austria,AUT,2-Jan-20,,,0,0,0,0
Austria,AUT,3-Jan-20,,,0,0,0,0
Austria,AUT,4-Jan-20,,,0,0,0,0
Austria,AUT,5-Jan-20,,,0,0,0,0
Austria,AUT,6-Jan-20,,,0,0,0,0
Austria,AUT,7-Jan-20,,,0,0,0,0
Austria,AUT,8-Jan-20,,,0,0,0,0
Austria,AUT,9-Jan-20,,,0,0,0,0
